CHILD_OWNER,CHILD_TABLE,FK_NAME,POSITION,CHILD_COLUMN,PARENT_OWNER,PARENT_TABLE,PARENT_COLUMN,DELETE_RULE,STATUS
SYSTEM,ADM_AUTORIZA,AUTO_NCCL_FK,1,NCCL_COMPANIA,SYSTEM,VEN_NOTACRED,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_NCCL_FK,2,NCCL_OFICINA,SYSTEM,VEN_NOTACRED,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_NCCL_FK,3,NCCL_SERIE,SYSTEM,VEN_NOTACRED,SERIE,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_NCCL_FK,4,NCCL_NUMERO,SYSTEM,VEN_NOTACRED,NUMERO,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_OPRD_FK,1,OPRD_NUMERO,SYSTEM,CST_ORDEPROD,NUMERO,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_OPRD_FK,2,OPRD_COMPANIA,SYSTEM,CST_ORDEPROD,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_OPRD_FK,3,OPRD_OFICINA,SYSTEM,CST_ORDEPROD,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_PRTM_FK,1,PRTM_COMPANIA,SYSTEM,PRT_PRESTAMOS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_PRTM_FK,2,PRTM_OFICINA,SYSTEM,PRT_PRESTAMOS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_PRTM_FK,3,PRTM_TIPODOCU,SYSTEM,PRT_PRESTAMOS,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_PRTM_FK,4,PRTM_NUMERO,SYSTEM,PRT_PRESTAMOS,NUMERO,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_PSLG_FK,1,PSLG_NUMERO,SYSTEM,PRT_SOLIGRUP,NUMERO,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_REQU_FK,1,REQU_NUMERO,SYSTEM,ALM_REQUERIM,NUMERO,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_REQU_FK,2,REQU_COMPANIA,SYSTEM,ALM_REQUERIM,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_REQU_FK,3,REQU_OFICINA,SYSTEM,ALM_REQUERIM,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_REQU_FK,4,REQU_TIPODOCU,SYSTEM,ALM_REQUERIM,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_SAPE_FK,1,SAPE_ID,SYSTEM,RHH_SALIDPERS,SAPE_ID,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_VNTA_FK,1,VNTA_COMPANIA,SYSTEM,VEN_VENTAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_VNTA_FK,2,VNTA_OFICINA,SYSTEM,VEN_VENTAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_VNTA_FK,3,VNTA_SERIE,SYSTEM,VEN_VENTAS,SERIE,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_VNTA_FK,4,VNTA_NUMERO,SYSTEM,VEN_VENTAS,NUMERO,NO ACTION,ENABLED
SYSTEM,ADM_AUTORIZA,AUTO_VNTA_FK,5,VNTA_TIPOCOMP,SYSTEM,VEN_VENTAS,TPCM_TIPOCOMP,NO ACTION,ENABLED
SYSTEM,ADM_DETAUTOR,DTAU_AUTO_FK,1,AUTO_AUTO_ID,SYSTEM,ADM_AUTORIZA,AUTO_ID,NO ACTION,ENABLED
SYSTEM,AFJ_ACTICENT,ACCE_CCST_FK,1,CCST_COMPANIA,SYSTEM,GEN_CENTCOST,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_ACTICENT,ACCE_CCST_FK,2,CCST_OFICINA,SYSTEM,GEN_CENTCOST,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,AFJ_ACTICENT,ACCE_CCST_FK,3,CCST_CODIGO,SYSTEM,GEN_CENTCOST,CODIGO,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_AFRQ_FK,1,AFRQ_NUMERO,SYSTEM,AFJ_AFREQUIS,NUMERO,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_AFRQ_FK,2,AFRQ_ENTRSALE,SYSTEM,AFJ_AFREQUIS,ENTRSALE,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_INRN_FK,1,INRN_ID,SYSTEM,INF_RESPNODO,INRN_ID,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_MEMO_FK,1,MEMO_ID,SYSTEM,AFJ_MEMORAND,MEMO_ID,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_RCDP_FK,1,RCDP_COMPANIA,SYSTEM,CLI_RCCLDAPE,CLTE_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_RCDP_FK,2,RCDP_IDCLIENTE,SYSTEM,CLI_RCCLDAPE,CLTE_IDCLIENTE,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_RCDP_FK,3,RCDP_IDRESCLI,SYSTEM,CLI_RCCLDAPE,IDRESCLI,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_STCT_FK,1,STCT_ID,SYSTEM,SRV_STCOTRRE,ID,NO ACTION,ENABLED
SYSTEM,AFJ_AFDETMOV,AFDM_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,AFJ_AFGRUPOS,AFGR_AFGR_FK,1,AFGR_AFJGRUPO,SYSTEM,AFJ_AFGRUPOS,AFJGRUPO,NO ACTION,ENABLED
SYSTEM,AFJ_AFGRUPOS,AFGR_CAFJ_FK,1,CAFJ_CLASE,SYSTEM,AFJ_CLASACTI,CLASE,NO ACTION,ENABLED
SYSTEM,AFJ_AFGRUPOS,AFGR_CAFJ_FK,2,CAFJ_COMPANIA,SYSTEM,AFJ_CLASACTI,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_AFREQUIS,AFRQ_AFRQ_FK,1,AFRQ_NUMERO,SYSTEM,AFJ_AFREQUIS,NUMERO,NO ACTION,ENABLED
SYSTEM,AFJ_AFREQUIS,AFRQ_AFRQ_FK,2,AFRQ_ENTRSALE,SYSTEM,AFJ_AFREQUIS,ENTRSALE,NO ACTION,ENABLED
SYSTEM,AFJ_AFREQUIS,AFRQ_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,AFJ_AFREQUIS,AFRQ_GMES_FK,1,GMES_ID,SYSTEM,GEN_MOTIENSA,ID,NO ACTION,ENABLED
SYSTEM,AFJ_AMORTIZA,AMRT_ACBI_FK,1,ACBI_CODIGO,SYSTEM,AFJ_BIOLOGICO,CODIGO,NO ACTION,ENABLED
SYSTEM,AFJ_AMORTIZA,AMRT_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_AMORTIZA,AMRT_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,AFJ_AMORTIZA,AMRT_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,AFJ_BIOLOGICO,ACBI_CAFJ_FK,1,CAFJ_CLASE,SYSTEM,AFJ_CLASACTI,CLASE,NO ACTION,ENABLED
SYSTEM,AFJ_BIOLOGICO,ACBI_CAFJ_FK,2,CAFJ_COMPANIA,SYSTEM,AFJ_CLASACTI,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_BIOLOGICO,ACBI_DTCC_FK,1,DTCC_DTCC_ID,SYSTEM,CST_DETCENCS,DTCC_ID,NO ACTION,ENABLED
SYSTEM,AFJ_BIOLOGICO,ACBI_DTMV_FK,1,DTMV_DTMV_ID,SYSTEM,ALM_DETAMOVI,DTMV_ID,NO ACTION,ENABLED
SYSTEM,AFJ_BIOLOGICO,ACBI_VARP_FK,1,VARP_VARP_ID,SYSTEM,CST_VARIPROD,VARP_ID,NO ACTION,ENABLED
SYSTEM,AFJ_DEPRECIA,DPRC_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_DEPRECIA,DPRC_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,AFJ_DEPRECIA,DPRC_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,AFJ_DETALLE,DAC1_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_DETALLE,DAC1_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,AFJ_DETALLE,DAC1_MEMO_FK,1,MEMO_MEMO_ID,SYSTEM,AFJ_MEMORAND,MEMO_ID,NO ACTION,ENABLED
SYSTEM,AFJ_GRUPACTI,GAFJ_CAFJ_FK,1,CAFJ_CLASE,SYSTEM,AFJ_CLASACTI,CLASE,NO ACTION,ENABLED
SYSTEM,AFJ_GRUPACTI,GAFJ_CAFJ_FK,2,CAFJ_COMPANIA,SYSTEM,AFJ_CLASACTI,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_LEASING,LEAS_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_LEASING,LEAS_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,AFJ_LEASING,LEAS_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_DEPT_FK_D,1,DEPT_COMPDEST,SYSTEM,RHH_DEPARTAM,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_DEPT_FK_D,2,DEPT_OFICDEST,SYSTEM,RHH_DEPARTAM,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_DEPT_FK_D,3,DEPT_DEPADEST,SYSTEM,RHH_DEPARTAM,CODIDEPA,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_DEPT_FK_O,1,DEPT_COMPORIG,SYSTEM,RHH_DEPARTAM,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_DEPT_FK_O,2,DEPT_OFICORIG,SYSTEM,RHH_DEPARTAM,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_DEPT_FK_O,3,DEPT_DEPAORIG,SYSTEM,RHH_DEPARTAM,CODIDEPA,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,AFJ_MEMORAND,MEMO_TRS_FK,1,TRS_TIPO,SYSTEM,AFJ_TIPOTRAN,TIPO,NO ACTION,ENABLED
SYSTEM,ALM_CAMBPRES,CPRE_ASTO_FK,1,ASTO_COMPANIA,SYSTEM,CNT_ASIENTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_CAMBPRES,CPRE_ASTO_FK,2,ASTO_NUMEDIAR,SYSTEM,CNT_ASIENTO,NUMEDIAR,NO ACTION,ENABLED
SYSTEM,ALM_CAMBPRES,CPRE_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_CAMBPRES,CPRE_LTPR_FK,1,LTPR_CODIGO,SYSTEM,CST_LOTEPRO,CODIGO,NO ACTION,ENABLED
SYSTEM,ALM_CATEARTI,ARCT_LICP_FK,1,LICP_CODIGO,SYSTEM,ALM_LINECOMP,CODIGO,NO ACTION,ENABLED
SYSTEM,ALM_CATEARTI,ARCT_ROTA_FK,1,ROTA_TIPO,SYSTEM,ALM_ROTACION,TIPO,NO ACTION,ENABLED
SYSTEM,ALM_CLASINVE,CINV_CINV_FK,1,CINV_COMPANIA,SYSTEM,ALM_CLASINVE,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_CLASINVE,CINV_CINV_FK,2,CINV_CLASE,SYSTEM,ALM_CLASINVE,CLASE,NO ACTION,ENABLED
SYSTEM,ALM_CODIBARR,CDBR_LOTE_FK,1,LOTE_COMPANIA,SYSTEM,ALM_LOTE,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_CODIBARR,CDBR_LOTE_FK,2,LOTE_NUMELOTE,SYSTEM,ALM_LOTE,NUMELOTE,NO ACTION,ENABLED
SYSTEM,ALM_CODIBARR,CDBR_LOTE_FK,3,LOTE_ALCANCE,SYSTEM,ALM_LOTE,ALCANCE,NO ACTION,ENABLED
SYSTEM,ALM_COMPONENTE,COMP_TCSI_FK,1,TCSI_COMPANIA,SYSTEM,GEN_TIPOCOSTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_COMPONENTE,COMP_TCSI_FK,2,TCSI_TIPOCOST,SYSTEM,GEN_TIPOCOSTO,TIPOCOST,NO ACTION,ENABLED
SYSTEM,ALM_COMPONENTE,COMP_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,ALM_CONVERSI,CONV_CONV_FK,1,CONV_CONV_ID,SYSTEM,ALM_CONVERSI,CONV_ID,NO ACTION,ENABLED
SYSTEM,ALM_CONVERSI,CONV_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,ALM_DECAMPRES,DCAM_CPRE_FK,1,CPRE_COMPANIA,SYSTEM,ALM_CAMBPRES,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DECAMPRES,DCAM_CPRE_FK,2,CPRE_OFICINA,SYSTEM,ALM_CAMBPRES,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DECAMPRES,DCAM_CPRE_FK,3,CPRE_NUMERO,SYSTEM,ALM_CAMBPRES,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DECAMPRES,DCAM_DCAM_FK,1,DCAM_DCAM_ID,SYSTEM,ALM_DECAMPRES,DCAM_ID,NO ACTION,ENABLED
SYSTEM,ALM_DECAMPRES,DCAM_RCTA_FK,1,RCTA_ID,SYSTEM,CST_RECETA,RCTA_ID,NO ACTION,ENABLED
SYSTEM,ALM_DEFICOST,ARDC_TCSI_FK,1,TCSI_COMPANIA,SYSTEM,GEN_TIPOCOSTO,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DEFICOST,ARDC_TCSI_FK,2,TCSI_TIPOCOST,SYSTEM,GEN_TIPOCOSTO,TIPOCOST,NO ACTION,ENABLED
SYSTEM,ALM_DESPACHOS,DSPO_CDT_FK,1,CDT_CDT_ID,SYSTEM,CLI_CONDUCTR,CDT_ID,NO ACTION,ENABLED
SYSTEM,ALM_DESPACHOS,DSPO_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_DESPACHOS,DSPO_VHCL_FK,1,VHCL_VHCL_ID,SYSTEM,CLI_VEHICULO,VHCL_ID,NO ACTION,ENABLED
SYSTEM,ALM_DETABASC,DTBA_PRFM_FK,1,PRFM_PRFM_ID,SYSTEM,VEN_PROFORMA,PRFM_ID,NO ACTION,ENABLED
SYSTEM,ALM_DETABASC,DTBA_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,ALM_DETADESP,DTPS_DSPO_FK,1,DSPO_NUMERO,SYSTEM,ALM_DESPACHOS,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETADESP,DTPS_EGEN_FK,1,EGEN_ESTADO,SYSTEM,GEN_ESTADOS,ESTADO,NO ACTION,ENABLED
SYSTEM,ALM_DETALOTE,DTLT_DTMV_FK,1,DTMV_DTMV_ID,SYSTEM,ALM_DETAMOVI,DTMV_ID,CASCADE,ENABLED
SYSTEM,ALM_DETALOTE,DTLT_LOTE_FK,1,LOTE_COMPANIA,SYSTEM,ALM_LOTE,CMPN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETALOTE,DTLT_LOTE_FK,2,LOTE_NUMELOTE,SYSTEM,ALM_LOTE,NUMELOTE,NO ACTION,ENABLED
SYSTEM,ALM_DETALOTE,DTLT_LOTE_FK,3,LOTE_ALCANCE,SYSTEM,ALM_LOTE,ALCANCE,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_DCAM_FK,1,DCAM_DCAM_ID,SYSTEM,ALM_DECAMPRES,DCAM_ID,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_DREQ_FK,1,DREQ_DREQ_ID,SYSTEM,ALM_DETAREQU,DREQ_ID,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_DTMV_FK,1,DTMV_DTMV_ID,SYSTEM,ALM_DETAMOVI,DTMV_ID,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_ENSA_FK,1,ENSA_COMPANIA,SYSTEM,ALM_ENTRASALI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_ENSA_FK,2,ENSA_OFICINA,SYSTEM,ALM_ENTRASALI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_ENSA_FK,3,ENSA_TIPODOCU,SYSTEM,ALM_ENTRASALI,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_ENSA_FK,4,ENSA_NUMERO,SYSTEM,ALM_ENTRASALI,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_IMPT_FK,1,IMPT_COMPANIA,SYSTEM,IMP_IMPORTAC,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_IMPT_FK,2,IMPT_OFICINA,SYSTEM,IMP_IMPORTAC,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_IMPT_FK,3,IMPT_NUMEIMPO,SYSTEM,IMP_IMPORTAC,NUMEIMPO,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCCL_FK,1,NCCL_COMPANIA,SYSTEM,VEN_NOTACRED,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCCL_FK,2,NCCL_OFICINA,SYSTEM,VEN_NOTACRED,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCCL_FK,3,NCCL_SERIE,SYSTEM,VEN_NOTACRED,SERIE,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCCL_FK,4,NCCL_NUMERO,SYSTEM,VEN_NOTACRED,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCPR_FK,1,NCPR_COMPANIA,SYSTEM,COM_NOTACREDI,PROV_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCPR_FK,2,NCPR_CEDURUC,SYSTEM,COM_NOTACREDI,PROV_CEDURUC,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCPR_FK,3,NCPR_SERIE,SYSTEM,COM_NOTACREDI,SERIE,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCPR_FK,4,NCPR_NUMERO,SYSTEM,COM_NOTACREDI,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_NCPR_FK,5,NCPR_ALCANCE,SYSTEM,COM_NOTACREDI,ALCANCE,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_RCTA_FK,1,RCTA_RCTA_ID,SYSTEM,CST_RECETA,RCTA_ID,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_SECC_FK,1,SECC_COMPANIA,SYSTEM,ALM_SECCFISC,BDGA_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_SECC_FK,2,SECC_OFICINA,SYSTEM,ALM_SECCFISC,BDGA_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_SECC_FK,3,SECC_CODIBODE,SYSTEM,ALM_SECCFISC,BDGA_CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_SECC_FK,4,SECC_CODISECC,SYSTEM,ALM_SECCFISC,CODISECC,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_UMED_FK,1,UMED_UNIDMEDI,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_UMED_FK2,1,UMED_UNIDMEDI_CAJA,SYSTEM,ALM_UNIDMEDI,UNIDMEDI,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_VNTA_FK,1,VNTA_COMPANIA,SYSTEM,VEN_VENTAS,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_VNTA_FK,2,VNTA_OFICINA,SYSTEM,VEN_VENTAS,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_VNTA_FK,3,VNTA_SERIE,SYSTEM,VEN_VENTAS,SERIE,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_VNTA_FK,4,VNTA_NUMERO,SYSTEM,VEN_VENTAS,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETAMOVI,DTMV_VNTA_FK,5,VNTA_TIPOCOMP,SYSTEM,VEN_VENTAS,TPCM_TIPOCOMP,NO ACTION,ENABLED
SYSTEM,ALM_DETAPLAN,DTPL_PLIM_FK,1,PLIM_CODIGO,SYSTEM,ALM_PLANIMPR,CODIGO,NO ACTION,ENABLED
SYSTEM,ALM_DETAPROY,DPRO_PRPD_FK,1,PRPD_PRPD_ID,SYSTEM,ALM_PROYPROD,PRPD_ID,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_REQU_FK,1,REQU_NUMERO,SYSTEM,ALM_REQUERIM,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_REQU_FK,2,REQU_COMPANIA,SYSTEM,ALM_REQUERIM,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_REQU_FK,3,REQU_OFICINA,SYSTEM,ALM_REQUERIM,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_REQU_FK,4,REQU_TIPODOCU,SYSTEM,ALM_REQUERIM,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_SECC_FK,1,SECC_COMPANIA,SYSTEM,ALM_SECCFISC,BDGA_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_SECC_FK,2,SECC_OFICINA,SYSTEM,ALM_SECCFISC,BDGA_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_SECC_FK,3,SECC_CODIBODE,SYSTEM,ALM_SECCFISC,BDGA_CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_DETAREQU,DREQ_SECC_FK,4,SECC_CODISECC,SYSTEM,ALM_SECCFISC,CODISECC,NO ACTION,ENABLED
SYSTEM,ALM_DETARTLL,DATLL_TLLA_FK,1,TLLA_ID_TLLA,SYSTEM,ALM_TALLAS,ID_TLLA,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ATFS_FK,1,ATFS_COMPANIA,SYSTEM,ALM_TOMAFISC,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ATFS_FK,2,ATFS_OFICINA,SYSTEM,ALM_TOMAFISC,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ATFS_FK,3,ATFS_NUMERO,SYSTEM,ALM_TOMAFISC,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ATFS_FK,4,ATFS_TIPODOCU,SYSTEM,ALM_TOMAFISC,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ENSA_FK,1,ENSA_COMPANIA,SYSTEM,ALM_ENTRASALI,OFCN_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ENSA_FK,2,ENSA_OFICINA,SYSTEM,ALM_ENTRASALI,OFCN_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ENSA_FK,3,ENSA_TIPODOCU,SYSTEM,ALM_ENTRASALI,TPDC_TIPODOCU,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_ENSA_FK,4,ENSA_NUMERO,SYSTEM,ALM_ENTRASALI,NUMERO,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_SECC_FK,1,SECC_COMPANIA,SYSTEM,ALM_SECCFISC,BDGA_COMPANIA,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_SECC_FK,2,SECC_OFICINA,SYSTEM,ALM_SECCFISC,BDGA_OFICINA,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_SECC_FK,3,SECC_CODIBODE,SYSTEM,ALM_SECCFISC,BDGA_CODIBODE,NO ACTION,ENABLED
SYSTEM,ALM_DETATOFI,ADTF_SECC_FK,4,SECC_CODISECC,SYSTEM,ALM_SECCFISC,CODISECC,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_CANT_FK,1,CANT_CODICANT,SYSTEM,GEN_CANTON,CODICANT,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_CANT_FK,2,CANT_CODIPROV,SYSTEM,GEN_CANTON,PVCA_CODIPROV,NO ACTION,ENABLED
SYSTEM,ALM_DTEGUIRM,DTGR_CDT_FK,1,CDT_CDT_ID,SYSTEM,CLI_CONDUCTR,CDT_ID,NO ACTION,ENABLED
